CLIENTNUM,Attrition_Flag,observed_churn,churn_probability,predicted_churn,is_high_risk,risk_band,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,age_band,tenure_band,inactivity_band,Customer_Age,Dependent_count,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total_Relationship_Count,decision_threshold_used,model_name
709735008,Existing Customer,0,0.00027090599058635166,0,False,Low,M,High School,Married,$80K - $120K,Blue,35-49,0-24 mo,0-1 mo,35,2,22,1,4,3023.0,1435,1588.0,1920,34,0.62,0.619,0.475,3,0.5,lightgbm
779078733,Existing Customer,0,0.0002706692782142246,0,False,Low,M,Doctorate,Married,$60K - $80K,Blue,50-64,25-48 mo,4-6 mo,55,2,36,4,3,16427.0,1682,14745.0,1579,36,0.631,1.118,0.102,3,0.5,lightgbm
778426608,Existing Customer,0,0.00027047440575171704,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,52,4,32,3,3,1438.3,702,736.3,1805,53,0.805,0.606,0.488,4,0.5,lightgbm
717261708,Existing Customer,0,0.0002704470540987951,0,False,Low,M,Unknown,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,53,1,36,2,3,13457.0,1248,12209.0,1548,41,0.512,0.519,0.093,4,0.5,lightgbm
713706258,Existing Customer,0,0.00026979876278347014,0,False,Low,F,Unknown,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,52,1,43,2,1,1438.3,773,665.3,4890,63,1.138,0.909,0.537,6,0.5,lightgbm
768475383,Existing Customer,0,0.00026959857421752223,0,False,Low,F,Unknown,Single,$40K - $60K,Blue,50-64,49-72 mo,0-1 mo,62,0,56,1,2,4467.0,0,4467.0,4007,74,0.888,0.542,0.0,6,0.5,lightgbm
712490283,Existing Customer,0,0.0002694345636355646,0,False,Low,F,Graduate,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,55,4,41,3,3,3156.0,2517,639.0,2091,48,1.516,0.778,0.798,4,0.5,lightgbm
766285608,Existing Customer,0,0.0002688907167626444,0,False,Low,M,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,42,3,35,3,3,3266.0,1900,1366.0,2183,56,1.568,0.75,0.582,4,0.5,lightgbm
772303458,Existing Customer,0,0.0002687526389266436,0,False,Low,F,Doctorate,Married,$40K - $60K,Blue,50-64,49-72 mo,2-3 mo,62,0,51,3,2,3377.0,948,2429.0,1407,44,0.461,0.467,0.281,3,0.5,lightgbm
718373658,Existing Customer,0,0.00026864101417456714,0,False,Low,M,College,Single,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,41,3,28,3,0,5841.0,2463,3378.0,3817,81,1.047,0.761,0.422,6,0.5,lightgbm
714499908,Existing Customer,0,0.00026853461885665127,0,False,Low,F,Unknown,Married,$40K - $60K,Blue,35-49,25-48 mo,4-6 mo,45,3,31,5,3,2016.0,1303,713.0,3243,63,0.599,0.615,0.646,5,0.5,lightgbm
789158433,Existing Customer,0,0.00026797214163208535,0,False,Low,F,High School,Unknown,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,49,2,38,1,2,2497.0,1674,823.0,2922,53,0.701,0.963,0.67,4,0.5,lightgbm
789337233,Existing Customer,0,0.0002669225269063376,0,False,Low,M,Graduate,Married,$40K - $60K,Blue,50-64,49-72 mo,4-6 mo,63,1,53,6,2,2880.0,2362,518.0,1323,26,0.89,0.444,0.82,6,0.5,lightgbm
788868858,Existing Customer,0,0.00026625599561095833,0,False,Low,M,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,4-6 mo,54,2,39,4,2,2702.0,2517,185.0,1658,32,1.019,1.462,0.932,4,0.5,lightgbm
715760733,Existing Customer,0,0.00026552372471113196,0,False,Low,M,High School,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,58,4,47,3,4,7803.0,1885,5918.0,1199,25,0.531,0.316,0.242,6,0.5,lightgbm
826478958,Existing Customer,0,0.00026511360313484207,0,False,Low,M,College,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,52,1,48,3,3,2066.0,1601,465.0,1578,41,0.742,0.414,0.775,4,0.5,lightgbm
753534633,Existing Customer,0,0.000264885902980231,0,False,Low,M,High School,Single,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,42,3,35,3,3,7255.0,0,7255.0,3148,62,0.9,0.824,0.0,4,0.5,lightgbm
819975183,Existing Customer,0,0.00026471788572002616,0,False,Low,F,College,Single,$40K - $60K,Silver,35-49,25-48 mo,0-1 mo,44,4,39,1,3,17077.0,2179,14898.0,7391,75,0.738,0.705,0.128,2,0.5,lightgbm
772460508,Existing Customer,0,0.0002647038909049149,0,False,Low,M,Uneducated,Married,$40K - $60K,Blue,50-64,25-48 mo,0-1 mo,53,1,43,1,2,4426.0,1530,2896.0,1231,34,0.518,0.214,0.346,3,0.5,lightgbm
713650683,Existing Customer,0,0.0002645212302882172,0,False,Low,F,Graduate,Married,Less than $40K,Blue,65+,49-72 mo,0-1 mo,65,0,56,1,4,3094.0,2266,828.0,1591,37,0.724,0.321,0.732,4,0.5,lightgbm
788779983,Existing Customer,0,0.0002639780900897509,0,False,Low,M,Post-Graduate,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,58,2,39,2,3,3742.0,2517,1225.0,16401,121,0.75,0.806,0.673,4,0.5,lightgbm
710070183,Existing Customer,0,0.00026372539128207816,0,False,Low,F,High School,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,53,1,36,2,2,2615.0,1772,843.0,1419,38,0.611,0.357,0.678,3,0.5,lightgbm
712470033,Existing Customer,0,0.00026344847173943994,0,False,Low,F,College,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,3,30,3,3,4539.0,2053,2486.0,2960,67,0.705,0.861,0.452,6,0.5,lightgbm
717787533,Existing Customer,0,0.0002633859848275352,0,False,Low,F,High School,Married,Less than $40K,Blue,50-64,25-48 mo,0-1 mo,51,1,40,1,1,5158.0,2190,2968.0,1229,34,0.426,0.478,0.425,4,0.5,lightgbm
712070208,Existing Customer,0,0.0002629085039670525,0,False,Low,F,College,Single,Unknown,Blue,50-64,49-72 mo,4-6 mo,61,1,50,4,1,6673.0,2458,4215.0,4141,82,0.625,0.547,0.368,4,0.5,lightgbm
778760808,Existing Customer,0,0.0002627212094151706,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,0-1 mo,52,2,39,1,3,8431.0,1862,6569.0,2008,37,0.59,0.682,0.221,4,0.5,lightgbm
718876683,Existing Customer,0,0.00026265477658076044,0,False,Low,F,Graduate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,43,4,31,2,0,5781.0,1168,4613.0,1600,32,0.638,0.455,0.202,5,0.5,lightgbm
714714558,Existing Customer,0,0.0002620680178911999,0,False,Low,F,Uneducated,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,37,2,27,3,2,3050.0,2517,533.0,4698,75,1.177,0.923,0.825,1,0.5,lightgbm
778573233,Existing Customer,0,0.00026153878293373343,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,49-72 mo,2-3 mo,61,1,54,2,2,3102.0,2091,1011.0,1977,50,0.704,1.0,0.674,3,0.5,lightgbm
714128283,Existing Customer,0,0.0002614573087070778,0,False,Low,F,Unknown,Married,Less than $40K,Silver,35-49,25-48 mo,2-3 mo,49,1,40,3,2,13411.0,1736,11675.0,12493,113,0.841,0.738,0.129,2,0.5,lightgbm
789450408,Existing Customer,0,0.0002612462596668227,0,False,Low,F,Uneducated,Married,Unknown,Blue,35-49,25-48 mo,4-6 mo,41,2,32,5,3,5877.0,1713,4164.0,15106,91,0.791,0.978,0.291,2,0.5,lightgbm
770942283,Existing Customer,0,0.0002611492327852922,0,False,Low,F,Unknown,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,2,33,3,2,3670.0,0,3670.0,4811,68,0.797,0.889,0.0,4,0.5,lightgbm
721468533,Existing Customer,0,0.00026106137518485984,0,False,Low,M,Graduate,Single,Unknown,Blue,50-64,25-48 mo,4-6 mo,59,1,36,5,2,12265.0,1412,10853.0,7470,82,0.643,0.783,0.115,1,0.5,lightgbm
808964433,Existing Customer,0,0.00026083235851722346,0,False,Low,F,Doctorate,Divorced,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,46,4,41,1,1,8693.0,1378,7315.0,1594,45,0.799,0.452,0.159,4,0.5,lightgbm
789772983,Existing Customer,0,0.0002606816042206449,0,False,Low,M,College,Unknown,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,49,3,38,3,3,4694.0,0,4694.0,3798,56,0.582,1.24,0.0,3,0.5,lightgbm
714631833,Existing Customer,0,0.0002605878873007993,0,False,Low,M,Graduate,Married,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,53,4,44,2,4,1973.0,1324,649.0,1587,38,0.805,0.52,0.671,3,0.5,lightgbm
714985458,Existing Customer,0,0.00026028771992413696,0,False,Low,M,Graduate,Married,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,56,1,36,2,3,15124.0,1974,13150.0,1850,44,0.826,0.571,0.131,3,0.5,lightgbm
709407933,Existing Customer,0,0.0002602602240445275,0,False,Low,M,High School,Single,$80K - $120K,Silver,50-64,25-48 mo,2-3 mo,51,3,38,3,4,34516.0,1802,32714.0,4544,80,0.912,0.569,0.052,5,0.5,lightgbm
740065833,Existing Customer,0,0.0002600009680572693,0,False,Low,F,Graduate,Single,Less than $40K,Silver,35-49,25-48 mo,2-3 mo,47,3,40,2,2,11128.0,2517,8611.0,8526,93,0.8,0.661,0.226,1,0.5,lightgbm
715358283,Existing Customer,0,0.00025968437101917685,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,57,2,46,3,2,2129.0,1139,990.0,4509,73,1.025,0.825,0.535,2,0.5,lightgbm
760104333,Existing Customer,0,0.0002594253866377854,0,False,Low,F,Graduate,Married,Less than $40K,Silver,35-49,25-48 mo,2-3 mo,43,3,36,2,2,11392.0,0,11392.0,3246,63,0.821,0.703,0.0,6,0.5,lightgbm
711990933,Existing Customer,0,0.00025881040155916173,0,False,Low,F,Graduate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,40,2,29,3,2,2295.0,0,2295.0,3292,62,0.699,0.824,0.0,4,0.5,lightgbm
778965183,Existing Customer,0,0.0002584224165325972,0,False,Low,F,Uneducated,Divorced,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,47,3,30,3,2,5869.0,2517,3352.0,4166,85,0.505,0.809,0.429,5,0.5,lightgbm
788630958,Existing Customer,0,0.00025809636487615173,0,False,Low,M,Uneducated,Single,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,44,2,28,1,2,11627.0,0,11627.0,3264,67,0.638,0.396,0.0,3,0.5,lightgbm
708748833,Existing Customer,0,0.0002580514969184812,0,False,Low,F,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,37,3,25,2,3,9875.0,1239,8636.0,8920,105,0.939,0.694,0.125,2,0.5,lightgbm
712484733,Existing Customer,0,0.0002578976854520545,0,False,Low,M,Unknown,Single,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,47,5,32,2,3,8823.0,2517,6306.0,4674,85,0.812,0.848,0.285,6,0.5,lightgbm
713087958,Existing Customer,0,0.0002576653590191807,0,False,Low,M,High School,Divorced,$120K +,Blue,50-64,25-48 mo,2-3 mo,53,4,36,3,2,34516.0,1337,33179.0,7919,85,0.704,0.635,0.039,3,0.5,lightgbm
713763633,Existing Customer,0,0.00025764746212611473,0,False,Low,F,Graduate,Married,Unknown,Blue,50-64,25-48 mo,2-3 mo,54,2,46,3,2,3014.0,794,2220.0,1488,30,0.5,0.579,0.263,5,0.5,lightgbm
789525408,Existing Customer,0,0.00025754053701952076,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,50-64,25-48 mo,4-6 mo,50,0,42,4,2,3749.0,1594,2155.0,7990,89,0.738,0.534,0.425,3,0.5,lightgbm
721055058,Existing Customer,0,0.0002562629731271435,0,False,Low,M,Uneducated,Married,$60K - $80K,Blue,35-49,0-24 mo,0-1 mo,36,2,21,1,5,12763.0,2517,10246.0,2599,46,1.631,0.917,0.197,4,0.5,lightgbm
827360883,Existing Customer,0,0.000255694838134888,0,False,Low,F,High School,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,47,3,43,3,2,13473.0,1335,12138.0,1593,46,0.814,0.484,0.099,4,0.5,lightgbm
710862258,Existing Customer,0,0.0002555205482399063,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,41,2,36,2,2,1755.0,0,1755.0,4786,73,0.77,0.553,0.0,3,0.5,lightgbm
779449308,Existing Customer,0,0.00025547668452131607,0,False,Low,F,High School,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,4,28,3,4,3206.0,0,3206.0,3253,72,1.065,0.532,0.0,6,0.5,lightgbm
713075283,Existing Customer,0,0.0002551665764407342,0,False,Low,M,High School,Single,$120K +,Blue,50-64,25-48 mo,0-1 mo,51,3,36,1,4,20741.0,2504,18237.0,1818,51,0.8,1.04,0.121,5,0.5,lightgbm
713367858,Existing Customer,0,0.00025483238124422746,0,False,Low,M,Unknown,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,47,3,36,2,2,2479.0,1748,731.0,8042,85,0.831,0.545,0.705,2,0.5,lightgbm
803880108,Existing Customer,0,0.000254209958665487,0,False,Low,F,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,4-6 mo,47,3,41,5,3,1721.0,1355,366.0,4474,58,0.926,1.32,0.787,6,0.5,lightgbm
822130683,Existing Customer,0,0.00025416741014275545,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,50-64,49-72 mo,2-3 mo,61,0,56,2,4,8420.0,1389,7031.0,1114,34,0.522,0.545,0.165,4,0.5,lightgbm
745853283,Existing Customer,0,0.00025343243775682194,0,False,Low,F,Graduate,Married,Unknown,Blue,35-49,25-48 mo,0-1 mo,38,1,31,1,3,7234.0,0,7234.0,5198,75,0.899,1.083,0.0,3,0.5,lightgbm
717038733,Existing Customer,0,0.0002530546542550206,0,False,Low,M,Uneducated,Married,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,56,3,36,3,3,2253.0,1375,878.0,1324,38,0.388,0.31,0.61,5,0.5,lightgbm
736145283,Existing Customer,0,0.00025269144196925827,0,False,Low,M,College,Married,$80K - $120K,Blue,35-49,0-24 mo,0-1 mo,43,2,24,1,4,1669.0,0,1669.0,3591,59,0.698,0.788,0.0,6,0.5,lightgbm
715479483,Existing Customer,0,0.0002523302080017441,0,False,Low,M,College,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,35,2,36,2,4,15279.0,1496,13783.0,2079,57,0.997,0.425,0.098,5,0.5,lightgbm
792795933,Existing Customer,0,0.0002518457319132766,0,False,Low,F,Graduate,Single,Less than $40K,Blue,35-49,25-48 mo,4-6 mo,39,1,30,6,2,2669.0,2397,272.0,3847,65,0.807,0.585,0.898,5,0.5,lightgbm
720620058,Existing Customer,0,0.0002515569920837276,0,False,Low,M,High School,Unknown,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,41,4,36,3,2,23124.0,1746,21378.0,1959,50,0.807,0.724,0.076,4,0.5,lightgbm
709920258,Existing Customer,0,0.0002514511859390525,0,False,Low,F,Graduate,Divorced,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,41,3,28,1,3,9294.0,1764,7530.0,4531,73,1.026,0.738,0.19,1,0.5,lightgbm
717628608,Existing Customer,0,0.00025108823668412874,0,False,Low,M,Unknown,Married,$60K - $80K,Blue,35-49,25-48 mo,0-1 mo,37,3,29,1,5,2576.0,1640,936.0,2568,34,1.128,0.889,0.637,5,0.5,lightgbm
778905033,Existing Customer,0,0.00024957714664993917,0,False,Low,F,Graduate,Divorced,Less than $40K,Blue,35-49,25-48 mo,4-6 mo,45,5,26,5,2,1438.3,1226,212.3,3889,60,0.638,0.818,0.852,3,0.5,lightgbm
787623858,Existing Customer,0,0.00024936245747836735,0,False,Low,M,Uneducated,Divorced,$120K +,Silver,35-49,0-24 mo,2-3 mo,43,2,24,2,0,34516.0,1938,32578.0,1215,45,0.426,0.406,0.056,4,0.5,lightgbm
798917883,Existing Customer,0,0.00024927256814814516,0,False,Low,F,College,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,42,4,36,3,2,4150.0,2517,1633.0,4620,76,0.619,1.171,0.607,2,0.5,lightgbm
717177783,Existing Customer,0,0.0002490087552253249,0,False,Low,F,Unknown,Married,Less than $40K,Silver,35-49,0-24 mo,2-3 mo,36,0,19,2,3,13313.0,0,13313.0,15549,121,1.08,0.833,0.0,1,0.5,lightgbm
788813658,Existing Customer,0,0.00024857015461968683,0,False,Low,F,Graduate,Single,Unknown,Blue,50-64,25-48 mo,2-3 mo,62,0,45,2,3,10503.0,0,10503.0,4755,88,0.886,0.725,0.0,2,0.5,lightgbm
711878733,Existing Customer,0,0.0002484481854361253,0,False,Low,M,Uneducated,Married,$60K - $80K,Blue,50-64,25-48 mo,0-1 mo,60,1,48,1,3,10264.0,2073,8191.0,1685,45,0.62,0.364,0.202,3,0.5,lightgbm
708492558,Existing Customer,0,0.0002482227920924783,0,False,Low,M,Unknown,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,42,3,36,3,3,15088.0,865,14223.0,1107,21,0.939,1.625,0.057,5,0.5,lightgbm
714312708,Existing Customer,0,0.00024789329976810715,0,False,Low,M,High School,Single,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,44,0,36,3,2,6606.0,2517,4089.0,4493,68,0.825,0.659,0.381,6,0.5,lightgbm
718279983,Existing Customer,0,0.0002477130337748925,0,False,Low,F,College,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,49,1,36,3,2,5039.0,2489,2550.0,4770,74,0.875,0.947,0.494,1,0.5,lightgbm
769892058,Existing Customer,0,0.00024722350215590353,0,False,Low,M,Uneducated,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,40,3,34,2,2,9124.0,2126,6998.0,4564,65,0.449,0.548,0.233,4,0.5,lightgbm
709422183,Existing Customer,0,0.0002465661322739619,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,58,1,46,2,2,2203.0,1394,809.0,1788,45,0.57,0.364,0.633,4,0.5,lightgbm
719999508,Existing Customer,0,0.0002462911388271567,0,False,Low,M,Unknown,Married,$60K - $80K,Blue,35-49,0-24 mo,0-1 mo,37,3,24,1,2,11894.0,816,11078.0,2438,45,1.561,0.607,0.069,3,0.5,lightgbm
780100533,Existing Customer,0,0.0002461153026293515,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,46,3,31,2,4,26303.0,2376,23927.0,3586,67,0.583,0.914,0.09,5,0.5,lightgbm
789613083,Existing Customer,0,0.0002455606986346147,0,False,Low,M,Uneducated,Divorced,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,47,3,41,3,3,1943.0,0,1943.0,5108,81,0.494,0.884,0.0,2,0.5,lightgbm
718889508,Existing Customer,0,0.0002453516751797116,0,False,Low,M,College,Divorced,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,46,2,37,3,1,10074.0,1223,8851.0,8256,99,0.955,0.623,0.121,1,0.5,lightgbm
719473458,Existing Customer,0,0.000245212270350871,0,False,Low,M,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,46,3,42,2,1,8285.0,1359,6926.0,7205,84,0.634,0.826,0.164,3,0.5,lightgbm
711526533,Existing Customer,0,0.00024506115380739014,0,False,Low,M,Post-Graduate,Married,$80K - $120K,Blue,Under 35,25-48 mo,2-3 mo,33,3,25,2,3,16434.0,2104,14330.0,1726,37,0.955,0.85,0.128,4,0.5,lightgbm
710190858,Existing Customer,0,0.0002448182295212323,0,False,Low,M,Unknown,Unknown,$40K - $60K,Blue,Under 35,0-24 mo,2-3 mo,28,1,15,2,4,9283.0,2288,6995.0,13804,110,0.928,0.719,0.246,5,0.5,lightgbm
711676908,Existing Customer,0,0.00024478597132190206,0,False,Low,F,College,Married,Unknown,Blue,50-64,25-48 mo,2-3 mo,51,3,36,2,3,12605.0,1449,11156.0,1870,56,0.703,0.647,0.115,3,0.5,lightgbm
712459233,Existing Customer,0,0.0002447420196513741,0,False,Low,F,Post-Graduate,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,59,1,46,3,3,1944.0,1346,598.0,1960,57,1.052,0.727,0.692,5,0.5,lightgbm
714241083,Existing Customer,0,0.00024463989595307486,0,False,Low,F,Graduate,Married,Unknown,Blue,35-49,25-48 mo,0-1 mo,49,1,39,1,3,5455.0,2091,3364.0,4349,58,0.748,0.812,0.383,1,0.5,lightgbm
721250358,Existing Customer,0,0.00024460537893845956,0,False,Low,M,Unknown,Married,$40K - $60K,Blue,50-64,25-48 mo,0-1 mo,50,2,36,1,3,5426.0,1478,3948.0,1266,22,0.664,0.571,0.272,3,0.5,lightgbm
789611283,Existing Customer,0,0.00024424676941339106,0,False,Low,M,Graduate,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,44,4,38,2,3,5452.0,2091,3361.0,1347,30,0.813,0.5,0.384,5,0.5,lightgbm
713138433,Existing Customer,0,0.00024384636922973534,0,False,Low,M,Graduate,Single,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,50,3,42,2,3,14782.0,1020,13762.0,3206,54,0.683,0.8,0.069,4,0.5,lightgbm
711032058,Existing Customer,0,0.00024376687245253282,0,False,Low,M,High School,Single,$80K - $120K,Silver,Under 35,0-24 mo,4-6 mo,34,3,21,4,3,34516.0,2517,31999.0,2901,75,0.791,0.923,0.073,6,0.5,lightgbm
713511108,Existing Customer,0,0.0002435045945710929,0,False,Low,M,Uneducated,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,61,1,47,3,4,1438.3,847,591.3,1397,43,0.436,0.483,0.589,5,0.5,lightgbm
718772133,Existing Customer,0,0.00024349191882142468,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,56,3,47,3,3,10230.0,1082,9148.0,1484,34,0.658,0.545,0.106,6,0.5,lightgbm
716454858,Existing Customer,0,0.00024320764063669,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,35,2,28,1,3,4014.0,2266,1748.0,14257,94,0.718,0.958,0.565,6,0.5,lightgbm
789282333,Existing Customer,0,0.00024319976412413543,0,False,Low,F,Graduate,Married,Unknown,Blue,50-64,49-72 mo,2-3 mo,62,0,51,3,3,10826.0,1274,9552.0,1355,34,0.602,0.619,0.118,3,0.5,lightgbm
714306258,Existing Customer,0,0.0002418992985839759,0,False,Low,M,College,Married,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,56,1,46,2,1,10117.0,2242,7875.0,1509,44,0.662,0.467,0.222,3,0.5,lightgbm
819684183,Existing Customer,0,0.00024173564501514007,0,False,Low,F,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,4-6 mo,46,3,41,5,3,3492.0,1546,1946.0,3043,53,1.135,1.038,0.443,4,0.5,lightgbm
716452083,Existing Customer,0,0.00024113037612150635,0,False,Low,F,Unknown,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,56,4,46,3,2,4271.0,1150,3121.0,2052,50,1.064,0.724,0.269,5,0.5,lightgbm
714171108,Existing Customer,0,0.00024111378636609512,0,False,Low,F,Graduate,Divorced,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,48,3,39,2,3,2115.0,1141,974.0,1223,20,0.616,0.538,0.539,6,0.5,lightgbm
711948333,Existing Customer,0,0.00024097651834175998,0,False,Low,M,Uneducated,Married,$80K - $120K,Blue,35-49,25-48 mo,0-1 mo,42,1,36,1,2,9247.0,710,8537.0,1190,30,0.735,0.5,0.077,6,0.5,lightgbm
715449333,Existing Customer,0,0.00024088748569776482,0,False,Low,F,Unknown,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,55,3,47,2,0,1929.0,1540,389.0,2354,50,1.142,0.786,0.798,5,0.5,lightgbm
718364283,Existing Customer,0,0.00024078483878128655,0,False,Low,M,Graduate,Single,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,43,3,30,2,4,19711.0,0,19711.0,3602,72,1.037,1.0,0.0,3,0.5,lightgbm
708314808,Existing Customer,0,0.00024059991919859685,0,False,Low,F,College,Married,Unknown,Blue,50-64,25-48 mo,0-1 mo,53,2,41,1,3,5659.0,1393,4266.0,1570,40,0.436,0.6,0.246,5,0.5,lightgbm
803421108,Existing Customer,0,0.00024018431990602783,0,False,Low,M,Graduate,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,49,4,43,2,2,20701.0,2517,18184.0,14374,113,1.023,0.823,0.122,1,0.5,lightgbm
708431433,Existing Customer,0,0.00023991471260950182,0,False,Low,M,Graduate,Married,$120K +,Blue,35-49,25-48 mo,2-3 mo,41,3,31,3,2,11789.0,1420,10369.0,1463,32,0.659,0.684,0.12,3,0.5,lightgbm
714462558,Existing Customer,0,0.0002394933090336014,0,False,Low,F,Unknown,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,44,5,36,2,3,5791.0,0,5791.0,4556,67,0.645,0.861,0.0,4,0.5,lightgbm
719713683,Existing Customer,0,0.00023928469595668565,0,False,Low,F,Graduate,Married,Unknown,Blue,50-64,25-48 mo,2-3 mo,52,0,37,2,2,7608.0,2373,5235.0,4921,81,0.95,0.62,0.312,6,0.5,lightgbm
718561458,Existing Customer,0,0.00023915591448827388,0,False,Low,M,High School,Married,$60K - $80K,Blue,50-64,25-48 mo,0-1 mo,54,1,36,1,4,20050.0,1225,18825.0,1306,26,0.907,0.238,0.061,4,0.5,lightgbm
709028208,Existing Customer,0,0.00023915467801293415,0,False,Low,F,Graduate,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,44,2,37,3,2,24221.0,1274,22947.0,3361,63,0.452,0.853,0.053,6,0.5,lightgbm
713856708,Existing Customer,0,0.0002388386030868182,0,False,Low,M,High School,Married,$80K - $120K,Blue,35-49,25-48 mo,0-1 mo,48,4,36,1,2,6798.0,2517,4281.0,4327,79,0.873,0.881,0.37,5,0.5,lightgbm
714732183,Existing Customer,0,0.00023866364277407075,0,False,Low,M,Uneducated,Unknown,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,47,4,36,3,2,3402.0,1607,1795.0,3188,65,0.432,0.667,0.472,6,0.5,lightgbm
779506158,Existing Customer,0,0.00023835902682709615,0,False,Low,F,College,Married,Less than $40K,Blue,35-49,0-24 mo,0-1 mo,39,1,22,1,2,3214.0,2257,957.0,2516,42,1.279,0.75,0.702,3,0.5,lightgbm
716464533,Existing Customer,0,0.0002382497340857248,0,False,Low,F,Graduate,Married,Less than $40K,Blue,Under 35,25-48 mo,2-3 mo,32,1,36,3,3,9550.0,2517,7033.0,13783,116,0.713,0.841,0.264,4,0.5,lightgbm
721227258,Existing Customer,0,0.00023814607130014643,0,False,Low,M,Post-Graduate,Married,$120K +,Silver,50-64,25-48 mo,4-6 mo,51,1,31,5,2,34516.0,1991,32525.0,7520,79,0.718,0.681,0.058,2,0.5,lightgbm
